instance_id,dataset,model,ground_truth_label,predicted_label,confidence,correct,model_refused,prompt_tokens,response_tokens,prompt_hash,jaccard_H_R,jaccard_H_CF,jaccard_H_RO,jaccard_R_CF,jaccard_R_RO,jaccard_CF_RO,overlap_H_R,overlap_H_CF,overlap_H_RO,overlap_R_CF,overlap_R_RO,overlap_CF_RO,rbo_H_RO,kendall_H_RO,normalized_kendall_H_RO,ecs,ecs_overlap,ecs_random,ecs_lift,ecs_random_weighted,ecs_lift_weighted,ecs_extraction_rationale,ecs_extraction_perturbation,ecs_primary_pairs,ecs_adj,ecs_adj_er,ecs_adj_ep,ecs_adj_rp,ecs_adj_n_components,ecs_adj_complete,n_degenerate_pairs,cf_flip_verified,cf_valid_first_attempt,cf_corrected,ro_self_corrected,cf_actual_label,highlighting_parsed,rationale_parsed,counterfactual_parsed,rank_ordering_parsed,cc3_size,cc4_size
mnli_validation_matched_006799,mnli,qwen.qwen3-235b-a22b-2507-v1:0,entailment,entailment,0.95,True,False,1674,385,d450a8ee90158f70,0.16666666666666666,0.16666666666666666,0.8,0.0,0.2,0.2,0.5,0.5,1.0,0.0,0.5,0.5,0.23316299999999995,0.3333333333333334,0.6666666666666667,0.14666666666666667,0.4,0.1707666666666657,-0.02409999999999904,0.177799999999999,-0.03113333333333232,0.18333333333333335,0.18333333333333335,4,-0.04998568685218093,0.006918021445866514,0.006918021445866514,-0.16379310344827583,3,True,0,True,True,False,False,contradiction,True,True,True,True,2,0
mnli_validation_matched_001098,mnli,qwen.qwen3-235b-a22b-2507-v1:0,entailment,entailment,0.95,True,False,2021,536,61e38518e4ae4d19,0.5454545454545454,0.1111111111111111,0.5555555555555556,0.125,0.4444444444444444,0.0,0.75,1.0,1.0,1.0,0.8,0.0,0.3653639726785714,0.39999999999999997,0.7,0.2452020202020202,0.71,0.1332055534743043,0.1119964667277159,0.14004819028194096,0.10515382992007924,0.4949494949494949,0.05555555555555555,4,0.06962597570546283,0.49639480855378276,-0.3571428571428571,,2,False,2,True,True,False,False,contradiction,True,True,True,True,5,0
mnli_validation_matched_001634,mnli,qwen.qwen3-235b-a22b-2507-v1:0,neutral,neutral,0.9,True,False,1561,381,eecd3b67a6f3057f,0.5,,0.5714285714285714,,0.6,,1.0,,0.8,,1.0,,0.21875399999999998,-0.6666666666666669,0.16666666666666657,0.55,1.0,0.3390366071428614,0.21096339285713867,0.3446110119047665,0.20538898809523354,0.55,,2,1.0,1.0,,,1,False,0,False,False,False,False,,True,True,False,True,3,3
mnli_validation_matched_009223,mnli,qwen.qwen3-235b-a22b-2507-v1:0,contradiction,contradiction,0.98,True,False,1838,440,15d768fa04d88d16,0.5,0.14285714285714285,0.3333333333333333,0.125,0.3,0.2,0.7142857142857143,1.0,0.6,1.0,0.6,1.0,0.29034154285714275,,,0.25357142857142856,0.862857142857143,0.1311777910977919,0.12239363747363666,0.13367148268398352,0.11989994588744504,0.4,0.17142857142857143,4,0.6457590676588871,0.29151813531777426,1.0,,2,False,2,True,True,False,False,entailment,True,True,True,True,2,1
mnli_validation_matched_009459,mnli,qwen.qwen3-235b-a22b-2507-v1:0,neutral,neutral,0.85,True,False,1478,316,ba5f21b775ce12d9,0.2857142857142857,,0.6,,0.5,,0.5,,0.75,,0.75,,0.19304099999999996,,,0.39285714285714285,0.625,0.2440374999999979,0.14881964285714494,0.25659374999999796,0.1362633928571449,0.39285714285714285,,2,0.2674758226780035,0.2674758226780035,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
mnli_validation_matched_006724,mnli,qwen.qwen3-235b-a22b-2507-v1:0,entailment,entailment,0.98,True,False,1434,303,9201aa8688751893,0.6666666666666666,,0.6,,0.6666666666666666,,1.0,,0.75,,1.0,,0.27816299999999994,0.6666666666666669,0.8333333333333335,0.6666666666666666,1.0,0.5330357142857133,0.13363095238095335,0.5739285714285673,0.09273809523809928,0.6666666666666666,,2,1.0,1.0,,,1,False,0,False,False,False,False,,True,True,False,True,3,3
mnli_validation_matched_005831,mnli,qwen.qwen3-235b-a22b-2507-v1:0,entailment,entailment,0.95,True,False,2117,589,ec4e62f55876a979,,,,0.08333333333333333,0.23076923076923078,0.0,,,,0.5,0.6,0.0,,,,0.1047008547008547,0.3666666666666667,0.15883538683538692,-0.05413453213453222,,,0.23076923076923078,0.0,2,-0.24859228020401786,-0.1506499069426894,-0.34653465346534634,,2,False,1,True,True,False,False,contradiction,False,True,True,True,0,0
mnli_validation_matched_008420,mnli,qwen.qwen3-235b-a22b-2507-v1:0,entailment,entailment,0.95,True,False,1652,267,c0546fcbd20147e1,0.5,0.3333333333333333,0.5,0.0,1.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.0,1.0,0.0,0.10867499999999998,,,0.36666666666666664,0.5333333333333333,0.3047000000000003,0.06196666666666634,0.30663333333333326,0.06003333333333338,0.75,0.16666666666666666,4,-0.40432098765432123,0.537037037037037,-0.2500000000000002,-1.5000000000000004,3,True,0,True,True,False,True,contradiction,True,True,True,True,2,0
mnli_validation_matched_004880,mnli,qwen.qwen3-235b-a22b-2507-v1:0,contradiction,contradiction,0.98,True,False,1655,367,86b5aedd33ccb6a5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.6,0.2,1.0,1.0,1.0,1.0,0.75,0.5,0.21875399999999998,-0.6666666666666669,0.16666666666666657,0.4600000000000001,0.85,0.2042506349206344,0.2557493650793657,0.21789023809523758,0.2421097619047625,0.6333333333333333,0.26666666666666666,4,0.7665676982223745,0.7362110311750599,0.5634920634920635,1.0,3,True,0,True,True,False,False,entailment,True,True,True,True,4,1
mnli_validation_matched_004577,mnli,qwen.qwen3-235b-a22b-2507-v1:0,contradiction,contradiction,0.98,True,False,1637,267,3c3db36f74140d81,0.6666666666666666,,1.0,,0.6666666666666666,,1.0,,1.0,,1.0,,0.27099999999999996,,,0.6666666666666666,1.0,0.35081249999999864,0.315854166666668,0.35483333333333156,0.31183333333333507,0.6666666666666666,,2,1.0,1.0,,,1,False,0,False,False,False,True,,True,True,False,True,2,2
mnli_validation_matched_003178,mnli,qwen.qwen3-235b-a22b-2507-v1:0,entailment,entailment,0.98,True,False,1763,408,d0d22334d2c38a82,0.6666666666666666,0.0,0.375,0.1111111111111111,0.5555555555555556,0.0,1.0,0.0,0.6,1.0,1.0,0.0,0.10099349999999999,,,0.26666666666666666,0.6,0.3108533333333338,-0.04418666666666715,0.3118466666666671,-0.04518000000000044,0.6111111111111112,0.0,4,,,,,0,False,5,True,True,False,False,contradiction,True,True,True,True,3,0
mnli_validation_matched_008473,mnli,qwen.qwen3-235b-a22b-2507-v1:0,neutral,entailment,0.85,False,False,1466,243,afb613a773b66a5a,0.25,0.3333333333333333,0.5,0.0,0.25,0.0,0.5,1.0,0.6666666666666666,0.0,0.5,0.0,0.27481599999999995,,,0.16666666666666666,0.4,0.1823250000000006,-0.01565833333333394,0.20212500000000025,-0.03545833333333359,0.25,0.16666666666666666,4,-0.08240740740740743,0.027777777777777683,0.125,-0.39999999999999997,3,True,0,True,True,False,False,contradiction,True,True,True,True,1,0
mnli_validation_matched_001683,mnli,qwen.qwen3-235b-a22b-2507-v1:0,neutral,neutral,0.92,True,False,2198,710,214f87a557687aa7,0.6923076923076923,,0.4166666666666667,,0.5,,0.9,,1.0,,1.0,,0.26848383367543827,-0.19999999999999998,0.4,0.5961538461538461,0.95,0.15636770309583994,0.43978614305800623,0.16748522567259258,0.42866862048125354,0.5961538461538461,,2,0.889187642505312,0.889187642505312,,,1,False,0,False,False,False,False,,True,True,False,True,5,5
mnli_validation_matched_007919,mnli,deepseek.v3-v1:0,neutral,entailment,0.9,False,False,1293,258,82c03589065d7755,0.5,,1.0,,0.5,,0.6666666666666666,,1.0,,0.6666666666666666,,0.27099999999999996,,,0.5,0.6666666666666666,0.45900000000000485,0.04099999999999515,0.5207500000000043,-0.020750000000004265,0.5,,2,0.07407407407407395,0.07407407407407395,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
mnli_validation_matched_008565,mnli,deepseek.v3-v1:0,entailment,entailment,1.0,True,False,1660,454,f71b2f7bec2f3b88,0.6666666666666666,,0.6666666666666666,,1.0,,1.0,,1.0,,1.0,,0.36375399999999997,0.3333333333333334,0.6666666666666667,0.8333333333333333,1.0,0.20465436507936502,0.6286789682539682,0.42493710317460776,0.4083962301587255,0.8333333333333333,,2,1.0,1.0,,,1,False,0,False,False,False,False,,True,True,False,True,4,4
mnli_validation_matched_009319,mnli,deepseek.v3-v1:0,neutral,entailment,0.95,False,False,2290,528,37f688ab6ac9c2c5,0.4,,0.2222222222222222,,0.5,,0.6666666666666666,,0.6666666666666666,,1.0,,0.16351845107142857,,,0.45,0.8333333333333333,0.2565523282273224,0.19344767177267763,0.4623239267676764,-0.012323926767676407,0.45,,2,0.5780394999178821,0.5780394999178821,,,1,False,0,False,False,False,False,entailment,True,True,False,True,2,2
mnli_validation_matched_007354,mnli,deepseek.v3-v1:0,entailment,entailment,1.0,True,False,1513,382,d03a6bac45bd33be,0.25,0.25,,0.0,,,1.0,1.0,,0.0,,,,,,0.16666666666666666,0.6666666666666666,0.24633333333333332,-0.07966666666666666,0.30983333333333335,-0.1431666666666667,0.25,0.25,2,-0.3333333333333333,,,-0.3333333333333333,1,False,2,True,True,False,False,contradiction,True,True,True,False,0,0
mnli_validation_matched_007556,mnli,deepseek.v3-v1:0,entailment,neutral,0.85,False,False,1718,585,b8619d83a5f459e3,0.36363636363636365,,0.2,,0.125,,0.6666666666666666,,0.6666666666666666,,0.3333333333333333,,0.01554464925,,,0.24431818181818182,0.5,0.1529897914585406,0.09132839035964121,0.19985851648351585,0.04445966533466597,0.24431818181818182,,2,0.19221028697562612,0.19221028697562612,,,1,False,0,False,False,False,False,,True,True,False,True,0,0
mnli_validation_matched_006801,mnli,deepseek.v3-v1:0,contradiction,contradiction,1.0,True,False,1790,561,a23647bceb96e5d0,0.1111111111111111,,0.2222222222222222,,0.6666666666666666,,0.5,,0.6666666666666666,,1.0,,0.30851845107142845,,,0.38888888888888884,0.75,0.06872916666666722,0.3201597222222216,0.1266111111111115,0.26227777777777733,0.38888888888888884,,2,0.6060924369747899,0.6060924369747899,,,1,False,0,False,False,False,False,,True,True,False,True,1,1
mnli_validation_matched_005549,mnli,deepseek.v3-v1:0,neutral,neutral,0.85,True,False,2085,603,573b8c907f1848b8,0.2,,0.375,,0.4,,0.5,,1.0,,0.6666666666666666,,0.1950891766071428,,,0.30000000000000004,0.5833333333333333,0.1349132575757552,0.16508674242424484,0.223673863636361,0.07632613636363905,0.30000000000000004,,2,0.2832587720384282,0.2832587720384282,,,1,False,0,False,False,False,False,neutral,True,True,False,True,2,2
mnli_validation_matched_006492,mnli,deepseek.v3-v1:0,neutral,contradiction,1.0,False,False,1313,268,aae0ec2710ab04a3,0.4,,1.0,,0.4,,0.6666666666666666,,1.0,,0.6666666666666666,,0.17099999999999996,,,0.4,0.6666666666666666,0.29554583333332946,0.10445416666667057,0.3848541666666576,0.015145833333342407,0.4,,2,0.22834645669291334,0.22834645669291334,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
mnli_validation_matched_009361,mnli,deepseek.v3-v1:0,neutral,entailment,0.95,False,False,1451,324,dde94c5611b7520a,0.125,0.25,0.75,0.2,0.0,0.0,0.25,1.0,1.0,1.0,0.0,0.0,0.25367499999999993,,,0.11499999999999999,0.45,0.19421666666666776,-0.07921666666666777,0.30261202380952407,-0.18761202380952408,0.0625,0.125,4,-0.21748439134881994,-0.6849687826976398,0.24999999999999994,,2,False,1,True,True,False,False,neutral,True,True,True,True,1,0
mnli_validation_matched_004122,mnli,deepseek.v3-v1:0,contradiction,contradiction,0.95,True,False,2070,709,2e0f12cf98d38bf9,0.21052631578947367,,0.13333333333333333,,0.3333333333333333,,0.4444444444444444,,0.6666666666666666,,1.0,,0.200378890144375,,,0.27192982456140347,0.7222222222222222,0.175465705624355,0.09646411893704845,0.3134462816326678,-0.041516457071264334,0.27192982456140347,,2,0.4347591452245273,0.4347591452245273,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
mnli_validation_matched_006792,mnli,deepseek.v3-v1:0,neutral,neutral,0.95,True,False,1965,449,a9d6836aa16ab323,0.42857142857142855,,0.5,,0.4,,0.75,,1.0,,0.6666666666666666,,0.20434049999999995,,,0.41428571428571426,0.7083333333333333,0.2506200396825401,0.16366567460317416,0.34176190476190416,0.0725238095238101,0.41428571428571426,,2,0.3595304372064292,0.3595304372064292,,,1,False,0,False,False,False,False,neutral,True,True,False,True,2,2
mnli_validation_matched_007237,mnli,deepseek.v3-v1:0,contradiction,contradiction,1.0,True,False,1634,461,ec1dd4647af6faca,0.8571428571428571,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.25,0.25,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,0.32637699999999986,,,0.3952380952380953,0.8333333333333333,0.13291441558441616,0.2623236796536791,0.2571344949494948,0.13810360028860047,0.5535714285714286,0.29166666666666663,4,0.7765792416108104,0.6888926544098958,0.6408450704225352,1.0,3,True,0,True,True,False,False,neutral,True,True,True,True,3,1
mnli_validation_matched_006799,mnli,deepseek.v3-v1:0,entailment,entailment,0.95,True,False,1571,415,d450a8ee90158f70,0.5,0.0,0.6,0.0,0.4,0.0,0.75,0.0,1.0,0.0,0.6666666666666666,0.0,0.29304099999999994,,,0.18,0.2833333333333333,0.16708380952380972,0.012916190476190276,0.25233297619047446,-0.07233297619047446,0.45,0.0,4,-0.3395936945625288,0.3621712972647946,-0.7142857142857142,-0.6666666666666667,3,True,0,True,True,False,False,contradiction,True,True,True,True,2,0
mnli_validation_matched_001098,mnli,deepseek.v3-v1:0,entailment,entailment,0.95,True,False,1874,615,61e38518e4ae4d19,0.4,0.2222222222222222,0.2222222222222222,0.0,0.16666666666666666,0.3333333333333333,0.8,1.0,1.0,0.0,0.5,0.5,0.07030387478571427,,,0.22444444444444445,0.5599999999999999,0.11386728049728001,0.11057716394716444,0.140456954156953,0.08398749028749145,0.2833333333333333,0.2777777777777778,4,0.24622069241440317,0.39499806296493184,0.6407563025210083,-0.29709228824273065,3,True,0,True,True,False,False,neutral,True,True,True,True,2,0
mnli_validation_matched_001634,mnli,deepseek.v3-v1:0,neutral,neutral,0.75,True,False,1800,433,eecd3b67a6f3057f,0.6666666666666666,,0.5,,0.75,,1.0,,1.0,,1.0,,0.3495654999999999,,,0.7083333333333333,1.0,0.3674136904761902,0.34091964285714305,0.41927559523809177,0.2890577380952415,0.7083333333333333,,2,1.0,1.0,,,1,False,0,False,False,False,False,neutral,True,True,False,True,3,3
mnli_validation_matched_009223,mnli,deepseek.v3-v1:0,contradiction,contradiction,1.0,True,False,1693,464,15d768fa04d88d16,0.5,0.14285714285714285,0.42857142857142855,0.125,0.375,0.3333333333333333,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,0.39034154285714273,,,0.2952380952380952,0.9428571428571428,0.11661236180486201,0.17862573343323318,0.12861825618825687,0.16661983904983832,0.4375,0.23809523809523808,4,0.8445466221735052,0.6890932443470102,1.0,,2,False,2,True,True,False,False,entailment,True,True,True,True,3,1
mnli_validation_matched_009459,mnli,deepseek.v3-v1:0,neutral,neutral,0.85,True,False,1362,308,ba5f21b775ce12d9,0.6,,0.4,,0.75,,0.75,,0.6666666666666666,,1.0,,0.13545,,,0.675,0.875,0.20173392857143,0.47326607142857,0.2960845238095243,0.3789154761904757,0.675,,2,0.7440537745604964,0.7440537745604964,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
mnli_validation_matched_006724,mnli,deepseek.v3-v1:0,entailment,entailment,1.0,True,False,1336,343,9201aa8688751893,0.6666666666666666,0.25,0.75,0.16666666666666666,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.18067499999999997,,,0.3833333333333333,1.0,0.27564761904761986,0.10768571428571344,0.3207511904761907,0.06258214285714259,0.5833333333333333,0.29166666666666663,4,1.0,1.0,1.0,,2,False,2,True,True,False,False,neutral,True,True,True,True,3,1
mnli_validation_matched_005831,mnli,deepseek.v3-v1:0,entailment,entailment,0.95,True,False,1969,626,ec4e62f55876a979,0.45454545454545453,0.08333333333333333,0.3,0.2857142857142857,0.5,0.2,0.8333333333333334,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,0.07129350374142855,,,0.3047186147186147,0.6333333333333334,0.16844306027306047,0.13627555444555425,0.24395912753912982,0.0607594871794849,0.4772727272727273,0.14166666666666666,4,0.30676146322222364,0.7643511722353047,-0.2409625697083233,0.39689578713968954,3,True,0,True,True,False,False,contradiction,True,True,True,True,3,1
mnli_validation_matched_008420,mnli,deepseek.v3-v1:0,entailment,entailment,1.0,True,False,1274,209,c0546fcbd20147e1,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.09899999999999998,,,0.39999999999999997,0.8666666666666666,0.3047000000000003,0.09529999999999966,0.31442,0.08557999999999999,0.5,0.3333333333333333,4,0.691358024691358,0.07407407407407395,1.0,1.0,3,True,0,True,True,False,False,contradiction,True,True,True,True,1,1
mnli_validation_matched_004880,mnli,deepseek.v3-v1:0,contradiction,contradiction,1.0,True,False,1536,407,86b5aedd33ccb6a5,0.42857142857142855,0.16666666666666666,0.5,0.25,0.75,0.3333333333333333,0.75,1.0,1.0,1.0,1.0,1.0,0.22256549999999997,,,0.38571428571428573,0.95,0.1556813492063493,0.23003293650793644,0.2663791269841245,0.1193351587301612,0.5892857142857143,0.25,4,0.8935140367860601,0.6805421103581801,1.0,1.0,3,True,1,True,True,False,False,entailment,True,True,True,True,3,1
mnli_validation_matched_004577,mnli,deepseek.v3-v1:0,contradiction,contradiction,1.0,True,False,1259,240,3c3db36f74140d81,0.6666666666666666,,,,,,1.0,,,,,,,,,,,,,,,,,0,1.0,1.0,,,1,False,0,False,False,False,False,,True,True,False,False,0,0
mnli_validation_matched_003178,mnli,deepseek.v3-v1:0,entailment,entailment,1.0,True,False,1613,392,d0d22334d2c38a82,0.625,0.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.0,0.8333333333333334,0.0,0.6666666666666666,1.0,1.0,0.0,0.32637699999999986,,,0.23928571428571427,0.5666666666666667,0.24326051587301584,-0.0039748015873015685,0.29730178571428545,-0.05801607142857118,0.5267857142857143,0.0,4,0.04850746268656708,0.5970149253731343,-0.5000000000000001,,2,False,2,True,True,False,False,contradiction,True,True,True,True,2,0
mnli_validation_matched_008473,mnli,deepseek.v3-v1:0,neutral,entailment,0.95,False,False,1352,281,afb613a773b66a5a,0.4,0.3333333333333333,0.2,0.0,0.4,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.07199999999999998,,,0.22666666666666666,0.4666666666666666,0.22640166666666373,0.00026500000000292956,0.25963333333332894,-0.032966666666662287,0.4,0.16666666666666666,4,-0.36007315144325824,0.12811387900355886,0.125,-1.3333333333333337,3,True,0,True,True,False,False,contradiction,True,True,True,True,1,0
mnli_validation_matched_001683,mnli,deepseek.v3-v1:0,neutral,neutral,0.75,True,False,2058,776,214f87a557687aa7,0.42857142857142855,,0.25,,0.2222222222222222,,0.75,,1.0,,0.6666666666666666,,0.33003187518212007,,,0.32539682539682535,0.7083333333333333,0.12161912608160623,0.2037776993152191,0.14051592310338373,0.18488090229344162,0.32539682539682535,,2,0.5064307171115762,0.5064307171115762,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
ag_news_test_004983,ag_news,eu.amazon.nova-pro-v1:0,Sci/Tech,Sci/Tech,0.95,True,False,1503,541,d090938e39303f01,0.5,,0.3333333333333333,,0.25,,0.8,,0.6,,0.4,,0.2001165428571428,,,0.375,0.6000000000000001,0.1792851010100971,0.1957148989899029,0.18499271284270918,0.19000728715729082,0.375,,2,0.34639333023177743,0.34639333023177743,,,1,False,0,False,False,False,False,,True,True,False,True,1,1
ag_news_test_001223,ag_news,eu.amazon.nova-pro-v1:0,Business,Business,0.95,True,False,1573,560,9d013e566f583003,0.3,,0.5,,0.375,,0.5,,0.8,,0.6,,0.2529335571428571,0.0,0.5,0.3375,0.55,0.1766037337662362,0.16089626623376382,0.17350007215007476,0.16399992784992526,0.3375,,2,0.24083469696915683,0.24083469696915683,,,1,False,0,False,False,False,False,,True,True,False,True,3,3
ag_news_test_003283,ag_news,eu.amazon.nova-pro-v1:0,Sports,Sports,0.95,True,False,1611,654,6b8688d9df4228aa,0.3333333333333333,,0.4,,0.14285714285714285,,1.0,,0.8,,0.3333333333333333,,0.2371845526071428,-0.3333333333333334,0.33333333333333326,0.23809523809523808,0.6666666666666666,0.10197012987012959,0.13612510822510848,0.10376969696969672,0.13432554112554135,0.23809523809523808,,2,0.5477389741823159,0.5477389741823159,,,1,False,0,False,False,False,False,,True,True,False,True,1,1
ag_news_test_002300,ag_news,eu.amazon.nova-pro-v1:0,World,Business,0.9,False,False,1484,460,35784201bb6c9372,0.2727272727272727,,0.5,,0.5,,0.42857142857142855,,0.8,,0.8,,0.35293355714285707,0.3333333333333334,0.6666666666666667,0.38636363636363635,0.6142857142857143,0.19450458430458167,0.19185905205905468,0.19731194361194104,0.1890516927516953,0.38636363636363635,,2,0.342387304848432,0.342387304848432,,,1,False,0,False,False,False,False,,True,True,False,True,3,3
ag_news_test_000981,ag_news,eu.amazon.nova-pro-v1:0,Sci/Tech,Sci/Tech,0.95,True,False,1902,482,738fa585e9337bf6,,,0.6,,,,,,1.0,,,,0.26504099999999997,,,,,,,,,,,0,,,,,0,False,0,False,False,False,False,Sci/Tech,True,False,False,True,0,0
ag_news_test_003796,ag_news,eu.amazon.nova-pro-v1:0,Business,Sci/Tech,0.95,False,False,1597,658,d0f694ea81775b10,0.4,,0.3,,0.5714285714285714,,0.6666666666666666,,0.6,,0.8,,0.3082776766071428,,,0.4857142857142857,0.7333333333333334,0.13848060966810907,0.3472336760461766,0.139857152569652,0.34585713314463373,0.4857142857142857,,2,0.5227257631372656,0.5227257631372656,,,1,False,0,False,False,False,False,,True,True,False,True,3,3
ag_news_test_002873,ag_news,eu.amazon.nova-pro-v1:0,Business,Business,0.95,True,False,1511,519,1d2b82039e416b33,0.375,,0.3333333333333333,,0.2857142857142857,,0.75,,0.6,,0.5,,0.2001165428571428,,,0.33035714285714285,0.625,0.13860347222222275,0.1917536706349201,0.14163412698412736,0.1887230158730155,0.33035714285714285,,2,0.38460313631006016,0.38460313631006016,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
ag_news_test_002291,ag_news,eu.amazon.nova-pro-v1:0,Sci/Tech,Sci/Tech,0.9,True,False,1971,585,7dfaf34897560923,0.2222222222222222,,0.3333333333333333,,0.2222222222222222,,0.5,,0.5,,0.5,,0.20669399999999993,,,0.2222222222222222,0.5,0.1468419642857157,0.07538025793650652,0.15020763888889052,0.07201458333333169,0.2222222222222222,,2,0.17612199176121993,0.17612199176121993,,,1,False,0,False,False,False,False,Sci/Tech,True,True,False,True,2,2
ag_news_test_003454,ag_news,eu.amazon.nova-pro-v1:0,World,World,0.95,True,False,1966,576,3c62430b0a572f70,0.4,,0.3333333333333333,,0.7142857142857143,,0.5714285714285714,,0.6,,1.0,,0.10515304285714284,,,0.5571428571428572,0.7857142857142857,0.19450458430458167,0.3626382728382755,0.1970143065268039,0.36012855061605326,0.5571428571428572,,2,0.6202847175229902,0.6202847175229902,,,1,False,0,False,False,False,False,World,True,True,False,True,3,3
ag_news_test_000788,ag_news,eu.amazon.nova-pro-v1:0,Business,Business,0.95,True,False,1663,695,1abb997e9f1de140,0.3,0.25,0.4444444444444444,0.4,0.6666666666666666,0.4,0.6,1.0,0.8,1.0,0.8,1.0,0.3684649021428571,0.6666666666666669,0.8333333333333335,0.4033333333333333,0.8800000000000001,0.08882126623376749,0.3145120670995658,0.0915939610389622,0.3117393722943711,0.4833333333333333,0.325,4,0.8266194225057554,0.479858267517266,1.0,1.0,3,True,0,True,True,False,False,World,True,True,True,True,3,2
ag_news_test_000557,ag_news,eu.amazon.nova-pro-v1:0,Sci/Tech,Sci/Tech,0.95,True,False,1277,395,c14845c7ad6bc09d,0.16666666666666666,,0.25,,0.16666666666666666,,0.5,,0.4,,0.5,,0.16169399999999998,,,0.16666666666666666,0.5,0.10974999999999907,0.05691666666666759,0.1147749999999989,0.05189166666666775,0.16666666666666666,,2,0.19617224880382772,0.19617224880382772,,,1,False,0,False,False,False,False,,True,True,False,True,0,0
ag_news_test_000683,ag_news,eu.amazon.nova-pro-v1:0,World,World,0.95,True,False,2845,970,b3554190b7162ed3,0.4166666666666667,,0.3333333333333333,,0.375,,0.8333333333333334,,0.8,,0.6,,0.3471198137064935,1.0,1.0,0.39583333333333337,0.7166666666666667,0.1324351388195138,0.2633981945138196,0.1364604111166611,0.2593729222166723,0.39583333333333337,,2,0.5191543387692089,0.5191543387692089,,,1,False,0,False,False,False,False,World,True,True,False,True,3,3
ag_news_test_000240,ag_news,eu.amazon.nova-pro-v1:0,Sci/Tech,Sci/Tech,0.9,True,False,1438,600,8b666914e909e2f7,0.6,,0.4444444444444444,,0.625,,0.75,,0.8,,1.0,,0.1972563878571428,-0.6666666666666669,0.16666666666666657,0.6125,0.875,0.17410058830058955,0.4383994116994105,0.1796401626151637,0.43285983738483635,0.6125,,2,0.7503568193821277,0.7503568193821277,,,1,False,0,False,False,False,False,,True,True,False,True,4,4
ag_news_test_002793,ag_news,eu.amazon.nova-pro-v1:0,Sports,Sports,1.0,True,False,1544,625,a583c29a6dd1ec26,0.0,,0.3333333333333333,,0.2,,0.0,,0.6,,1.0,,0.3491530428571427,,,0.1,0.5,0.04857142857142874,0.05142857142857127,0.048114285714285825,0.05188571428571418,0.1,,2,1.0,1.0,,,1,False,1,False,False,False,False,,True,True,False,True,0,0
ag_news_test_002559,ag_news,eu.amazon.nova-pro-v1:0,World,World,0.95,True,False,1946,546,90e59b20ad0539a4,0.0,,0.5714285714285714,,0.2,,0.0,,0.8,,1.0,,0.31752899999999995,0.6666666666666669,0.8333333333333335,0.1,0.5,0.06319166666666727,0.036808333333332735,0.06520833333333392,0.03479166666666608,0.1,,2,0.19999999999999996,0.19999999999999996,,,1,False,0,False,False,False,False,World,True,True,False,True,0,0
ag_news_test_003367,ag_news,eu.amazon.nova-pro-v1:0,World,World,0.9,True,False,1464,441,56cdb3dc8f4338cb,0.125,,0.25,,0.25,,0.5,,0.6666666666666666,,0.5,,0.2283725285714285,,,0.1875,0.5,0.08819047619047612,0.09930952380952388,0.08916220238095232,0.09833779761904768,0.1875,,2,0.2190811258278146,0.2190811258278146,,,1,False,0,False,False,False,False,,True,True,False,True,1,1
ag_news_test_003257,ag_news,eu.amazon.nova-pro-v1:0,Sci/Tech,Sci/Tech,0.95,True,False,1697,565,71c893f4743e0694,0.2222222222222222,,0.5,,0.2857142857142857,,0.5,,0.8,,0.5,,0.13136155714285713,0.0,0.5,0.25396825396825395,0.5,0.12254880952380938,0.1314194444444446,0.13009632936507942,0.12387192460317453,0.25396825396825395,,2,0.22450373507827998,0.22450373507827998,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
ag_news_test_006888,ag_news,eu.amazon.nova-pro-v1:0,Sports,Sports,0.95,True,False,1773,545,c6f3d2bb161a278f,0.1111111111111111,,0.18181818181818182,,0.0,,0.5,,0.4,,0.0,,0.25351845107142845,,,0.05555555555555555,0.25,0.0686138888888897,-0.013058333333334143,0.07264166666666741,-0.017086111111111857,0.05555555555555555,,2,0.013463385261807015,0.013463385261807015,,,1,False,0,False,False,False,False,,True,True,False,True,0,0
